,Open Bid_x,Open Bid_x,Open2,Short Swap USDPLN,2.9889
2013-11-22,0.12,0.12,2.32,4.599999999999999e-05,3.08956
2013-11-23,0.1,0.1,2.3,4.861111111111112e-05,3.08956
2013-11-24,0.1,0.1,2.3,4.861111111111112e-05,3.08956
2013-11-25,0.1,0.1,2.3,4.861111111111112e-05,3.09502
2013-11-26,0.1,0.1,2.32,4.907407407407408e-05,3.08596
2013-11-27,0.12,0.12,2.35,4.849726775956284e-05,3.08611
2013-11-28,0.1,0.1,2.28,4.51111111111111e-05,3.0798
2013-11-29,0.15,0.15,2.35,4.666666666666667e-05,3.07946
2013-11-30,0.15,0.15,2.3,4.5555555555555546e-05,3.07946
2013-12-01,0.1,0.1,2.3,4.5555555555555546e-05,3.07946
2013-12-02,0.17,0.17,2.32,4.781420765027322e-05,3.08251
2013-12-03,0.06,0.06,2.31,4.8209366391184575e-05,3.0859
2013-12-04,0.1,0.1,2.34,4.953703703703704e-05,3.08273
2013-12-05,0.24,0.24,2.37,4.208126036484245e-05,3.05735
2013-12-06,0.1,0.1,2.4,5.092592592592593e-05,3.04604
2013-12-07,0.24,0.24,2.38,4.228855721393035e-05,3.04604
2013-12-08,0.1,0.1,2.38,5.046296296296297e-05,3.04604
2013-12-09,0.1,0.1,2.39,4.755555555555556e-05,3.03539
2013-12-10,0.23,0.23,2.4,4.323308270676691e-05,3.02949
2013-12-11,0.1,0.1,2.43,5.162037037037037e-05,3.02682
2013-12-12,0.2,0.2,2.43,4.844444444444445e-05,3.02876
2013-12-13,0.2,0.2,2.45,4.88888888888889e-05,3.0358
2013-12-14,0.15,0.15,2.31,4.5777777777777776e-05,3.0358
2013-12-15,0.17,0.17,2.35,4.849726775956284e-05,3.0358
2013-12-16,0.2,0.2,2.2,4.333333333333333e-05,3.02559
2013-12-17,0.05,0.05,2.15,4.57516339869281e-05,3.02794
2013-12-18,0.1,0.1,2.38,5.046296296296297e-05,3.00864
2013-12-19,0.2,0.2,2.45,4.88888888888889e-05,3.03991
2013-12-20,0.1,0.1,2.48,5.277777777777778e-05,3.03289
2013-12-21,0.11,0.11,2.19,4.545454545454545e-05,3.03289
2013-12-22,0.17,0.17,2.19,4.4854280510018216e-05,3.03289
2013-12-23,0.17,0.17,2.48,5.1457194899817855e-05,3.02847
2013-12-24,0.2,0.2,2.41,4.8e-05,3.02434
2013-12-25,0.17,0.17,2.38,4.918032786885246e-05,3.02434
2013-12-26,0.1,0.1,2.38,5.046296296296297e-05,3.00709
2013-12-27,0.2,0.2,2.1,4.111111111111112e-05,2.9866
2013-12-28,0.12,0.12,2.4,4.377104377104377e-05,2.9866
2013-12-29,0.17,0.17,2.4,4.9635701275045536e-05,2.9866
2013-12-30,0.17,0.17,2.41,4.9863387978142086e-05,2.99953
2013-12-31,0.1,0.1,2.42,5.138888888888889e-05,3.0025
2014-01-01,0.12,0.12,2.37,4.313973063973064e-05,3.0025
2014-01-02,0.06,0.06,2.37,5.292145593869733e-05,3.01532
2014-01-03,0.1,0.1,2.37,4.423076923076924e-05,3.04608
2014-01-04,0.18,0.18,2.38,4.557291666666667e-05,3.04608
2014-01-05,0.1,0.1,2.38,5.046296296296297e-05,3.04608
2014-01-06,0.17,0.17,2.26,4.6448087431694e-05,3.05701
2014-01-07,0.04,0.04,2.24,4.785247432306256e-05,3.0586
2014-01-08,0.17,0.17,2.25,4.622040072859745e-05,3.05856
2014-01-09,0.18,0.18,2.3,4.383680555555556e-05,3.06216
2014-01-10,0.1,0.1,2.3,4.861111111111112e-05,3.0287
2014-01-11,0.13,0.13,2.34,4.197994987468671e-05,3.0287
2014-01-12,0.08,0.08,2.34,5.084745762711864e-05,3.0287
2014-01-13,0.08,0.08,2.34,5.084745762711864e-05,3.0295
2014-01-14,0.12,0.12,2.4,5.092592592592593e-05,3.02446
2014-01-15,0.12,0.12,2.42,5.138888888888889e-05,3.03363
2014-01-16,0.12,0.12,2.36,5e-05,3.0465
2014-01-17,0.1,0.1,2.4,5.092592592592593e-05,3.05412
2014-01-18,0.08,0.08,2.4,5.225988700564971e-05,3.05412
2014-01-19,0.17,0.17,2.35,4.849726775956284e-05,3.05412
2014-01-20,0.08,0.08,2.36,4.810298102981029e-05,3.06119
2014-01-21,0.1,0.1,2.27,4.791666666666668e-05,3.06308
2014-01-22,0.08,0.08,2.34,5.084745762711864e-05,3.06534
2014-01-23,0.08,0.08,2.36,4.810298102981029e-05,3.04712
2014-01-24,0.1,0.1,2.4,5.092592592592593e-05,3.0466
2014-01-25,0.08,0.08,2.39,5.202448210922788e-05,3.0466
2014-01-26,0.17,0.17,2.39,4.9408014571949e-05,3.0466
2014-01-27,0.08,0.08,2.39,4.878048780487806e-05,3.06297
2014-01-28,0.1,0.1,2.38,5.046296296296297e-05,3.0536
2014-01-29,0.08,0.08,2.38,5.178907721280602e-05,3.0565
2014-01-30,0.16,0.16,2.38,4.673721340388007e-05,3.08793
2014-01-31,0.11,0.11,2.38,4.981634527089073e-05,3.11626
2014-02-01,0.14,0.14,2.39,4.249585406301825e-05,3.11626
2014-02-02,0.1,0.1,2.39,5.069444444444445e-05,3.11626
2014-02-03,0.1,0.1,2.39,5.069444444444445e-05,3.12787
2014-02-04,0.08,0.08,2.32,4.71996386630533e-05,3.10779
2014-02-05,0.18,0.18,2.29,4.361979166666667e-05,3.09109
2014-02-06,0.04,0.04,2.33,5.1963601532567054e-05,3.06859
2014-02-07,0.14,0.14,2.38,4.228855721393035e-05,3.05765
2014-02-08,0.04,0.04,2.3,5.1932367149758455e-05,3.05765
2014-02-09,0.1,0.1,2.3,4.861111111111112e-05,3.05765
2014-02-10,0.04,0.04,2.36,5.268199233716475e-05,3.0536
2014-02-11,0.18,0.18,2.31,4.405381944444444e-05,3.04839
2014-02-12,0.1,0.1,2.33,4.930555555555557e-05,3.0521
2014-02-13,0.1,0.1,2.36,5e-05,3.0367
2014-02-14,0.1,0.1,2.39,5.069444444444445e-05,3.01919
2014-02-15,0.14,0.14,2.4,4.270315091210613e-05,3.01919
2014-02-16,0.1,0.1,2.35,4.976851851851853e-05,3.01919
2014-02-17,0.05,0.05,2.36,5.199430199430199e-05,3.01933
2014-02-18,0.25,0.25,2.32,4.316239316239316e-05,3.0097
2014-02-19,0.08,0.08,2.25,4.5618789521228535e-05,3.00948
2014-02-20,0.08,0.08,2.3,4.674796747967479e-05,3.02808
2014-02-21,0.11,0.11,2.27,4.72910927456382e-05,3.0163
2014-02-22,0.05,0.05,2.13,4.590395480225989e-05,3.0163
2014-02-23,0.08,0.08,2.13,4.290876242095754e-05,3.0163
2014-02-24,0.05,0.05,2.19,4.731638418079095e-05,3.01622
2014-02-25,0.08,0.08,2.25,4.5618789521228535e-05,3.0136
2014-02-26,0.2,0.2,2.27,4.4888888888888894e-05,3.01777
2014-02-27,0.1,0.1,2.28,4.814814814814816e-05,3.02875
2014-02-28,0.22,0.22,2.31,4.519400352733686e-05,3.00391
2014-03-01,0.05,0.05,2.33,5.06120527306968e-05,3.00391
2014-03-02,0.08,0.08,2.33,4.742547425474256e-05,3.00391
2014-03-03,0.08,0.08,2.31,4.697380307136404e-05,3.0274
2014-03-04,0.18,0.18,2.32,4.71996386630533e-05,3.0323
2014-03-05,0.18,0.18,2.3,4.674796747967479e-05,3.03865
2014-03-06,0.18,0.18,2.31,4.697380307136404e-05,3.00896
2014-03-07,0.25,0.25,2.35,4.3803418803418805e-05,3.01043
2014-03-08,0.06,0.06,2.39,5.202448210922788e-05,3.01043
2014-03-09,0.08,0.08,2.39,4.878048780487806e-05,3.01043
2014-03-10,0.22,0.22,2.35,4.607583774250441e-05,3.02027
2014-03-11,0.1,0.1,2.3,4.861111111111112e-05,3.03262
2014-03-12,0.1,0.1,2.4,5.092592592592593e-05,3.03229
2014-03-13,0.08,0.08,2.44,4.99096657633243e-05,3.02349
2014-03-14,0.09,0.09,2.42,5.205415499533146e-05,3.0186
2014-03-15,0.14,0.14,2.4,4.270315091210613e-05,3.0186
2014-03-16,0.1,0.1,2.38,5.046296296296297e-05,3.0186
2014-03-17,0.22,0.22,2.4,4.717813051146384e-05,3.02172
2014-03-18,0.1,0.1,2.38,5.046296296296297e-05,3.01536
2014-03-19,0.1,0.1,2.38,5.046296296296297e-05,3.0103
2014-03-20,0.15,0.15,2.4,4.777777777777778e-05,3.0345
2014-03-21,0.08,0.08,2.36,5.131826741996233e-05,3.03515
2014-03-22,0.14,0.14,2.36,4.187396351575455e-05,3.03515
2014-03-23,0.1,0.1,2.36,5e-05,3.03515
2014-03-24,0.1,0.1,2.33,4.930555555555557e-05,3.02645
2014-03-25,0.17,0.17,2.3,4.440069991251093e-05,3.0244
2014-03-26,0.17,0.17,2.3,4.7358834244080144e-05,3.0263
2014-03-27,0.25,0.25,2.28,4.45326278659612e-05,3.02228
2014-03-28,0.17,0.17,2.3,4.7358834244080144e-05,3.02661
2014-03-29,0.13,0.13,2.38,4.281537176274018e-05,3.02661
2014-03-30,0.08,0.08,2.38,4.85546522131888e-05,3.02661
2014-03-31,0.13,0.13,2.35,4.218880534670008e-05,3.0163
2014-04-01,0.1,0.1,2.33,4.930555555555557e-05,3.0203
2014-04-02,0.06,0.06,2.32,5.037664783427496e-05,3.01877
2014-04-03,0.2,0.2,2.3,4.5555555555555546e-05,3.02206
2014-04-04,0.09,0.09,2.3,4.925303454715219e-05,3.02882
2014-04-05,0.13,0.13,2.39,4.302422723475354e-05,3.02882
2014-04-06,0.1,0.1,2.19,4.6064814814814814e-05,3.02882
2014-04-07,0.2,0.2,2.3,4.5555555555555546e-05,3.03094
2014-04-08,0.08,0.08,2.38,5.178907721280602e-05,3.01545
2014-04-09,0.09,0.09,2.45,5.275443510737629e-05,2.9991
2014-04-10,0.08,0.08,2.4,4.90063233965673e-05,3.00111
2014-04-11,0.09,0.09,2.4,5.158730158730159e-05,3.00068
2014-04-12,0.14,0.14,2.4,4.270315091210613e-05,3.00068
2014-04-13,0.14,0.14,2.37,4.208126036484245e-05,3.00068
2014-04-14,0.2,0.2,2.25,4.4444444444444447e-05,3.01756
2014-04-15,0.3,0.3,2.4,3.518518518518518e-05,3.02314
2014-04-16,0.13,0.13,2.4,5.225988700564971e-05,3.01627
2014-04-17,0.12,0.12,2.4,5.434782608695653e-05,3.02154
2014-04-18,0.1,0.1,2.41,5.115740740740741e-05,3.01953
2014-04-19,0.14,0.14,2.4,4.270315091210613e-05,3.01953
2014-04-20,0.17,0.17,2.4,4.9635701275045536e-05,3.01953
2014-04-21,0.13,0.13,2.4,5.434782608695653e-05,3.0236
2014-04-22,0.25,0.25,2.45,4.594017094017093e-05,3.0266
2014-04-23,0.1,0.1,2.3,4.861111111111112e-05,3.02423
2014-04-24,0.09,0.09,2.4,5.158730158730159e-05,3.02545
2014-04-25,0.09,0.09,2.3,4.925303454715219e-05,3.0315
2014-04-26,0.13,0.13,2.4,4.90063233965673e-05,3.0315
2014-04-27,0.15,0.15,2.4,5.027548209366392e-05,3.0315
2014-04-28,0.2,0.2,2.4,4.218106995884773e-05,3.03028
2014-04-29,0.1,0.1,2.18,4.583333333333334e-05,3.02605
2014-04-30,0.12,0.12,2.4,4.9635701275045536e-05,3.0233
2014-05-01,0.08,0.08,2.38,5.178907721280602e-05,3.01672
2014-05-02,0.12,0.12,2.38,4.918032786885246e-05,3.01077
2014-05-03,0.08,0.08,2.39,5.202448210922788e-05,3.01077
2014-05-04,0.17,0.17,2.39,4.9408014571949e-05,3.01077
2014-05-05,0.11,0.11,2.3,4.797979797979798e-05,3.02701
2014-05-06,0.15,0.15,2.4,5.092592592592593e-05,3.01006
2014-05-07,0.11,0.11,2.4,5.027548209366392e-05,3.00527
2014-05-08,0.1,0.1,2.23,4.699074074074074e-05,2.9955
2014-05-09,0.1,0.1,2.4,5.092592592592593e-05,3.01714
2014-05-10,0.23,0.23,2.4,4.323308270676691e-05,3.01714
2014-05-11,0.17,0.17,2.4,4.9635701275045536e-05,3.01714
2014-05-12,0.1,0.1,2.4,5.092592592592593e-05,3.03089
2014-05-13,0.1,0.1,2.32,4.907407407407408e-05,3.03501
2014-05-14,0.1,0.1,2.4,5.092592592592593e-05,3.0444
2014-05-15,0.2,0.2,2.4,4.777777777777778e-05,3.0511
2014-05-16,0.1,0.1,2.4,5.092592592592593e-05,3.0517
2014-05-17,0.06,0.06,2.4,5.225988700564971e-05,3.0517
2014-05-18,0.1,0.1,2.4,5.092592592592593e-05,3.0517
2014-05-19,0.1,0.1,2.4,5.092592592592593e-05,3.04842
2014-05-20,0.2,0.2,2.36,4.688888888888888e-05,3.05266
2014-05-21,0.2,0.2,2.4,4.777777777777778e-05,3.05011
2014-05-22,0.2,0.2,2.4,4.777777777777778e-05,3.0426
2014-05-23,0.2,0.2,2.33,4.622222222222223e-05,3.03904
2014-05-24,0.06,0.06,2.4,5.225988700564971e-05,3.03904
2014-05-25,0.13,0.13,2.4,4.323308270676691e-05,3.03904
2014-05-26,0.25,0.25,2.4,4.658792650918634e-05,3.04307
2014-05-27,0.2,0.2,2.38,4.733333333333332e-05,3.04429
2014-05-28,0.2,0.2,2.4,4.777777777777778e-05,3.05037
2014-05-29,0.2,0.2,2.4,4.777777777777778e-05,3.03675
2014-05-30,0.22,0.22,2.4,4.717813051146384e-05,3.02876
2014-05-31,0.13,0.13,2.4,4.323308270676691e-05,3.02876
2014-06-01,0.17,0.17,2.4,4.9635701275045536e-05,3.02876
2014-06-02,0.09,0.09,2.35,5.042016806722689e-05,3.03165
2014-06-03,0.2,0.2,2.3,4.5555555555555546e-05,3.03848
2014-06-04,0.1,0.1,2.3,4.861111111111112e-05,3.03077
2014-06-05,0.2,0.2,2.37,4.711111111111111e-05,3.01557
2014-06-06,0.2,0.2,2.4,4.777777777777778e-05,2.99587
2014-06-07,0.13,0.13,2.38,4.281537176274018e-05,2.99587
2014-06-08,0.07,0.07,2.38,4.918032786885246e-05,2.99587
2014-06-09,0.2,0.2,2.4,4.777777777777778e-05,2.9944
2014-06-10,0.08,0.08,2.38,5.178907721280602e-05,3.0157
2014-06-11,0.2,0.2,2.35,4.666666666666667e-05,3.02988
2014-06-12,0.2,0.2,2.42,4.822222222222222e-05,3.02835
2014-06-13,0.06,0.06,2.48,5.414312617702448e-05,3.03174
2014-06-14,0.13,0.13,2.38,4.281537176274018e-05,3.03174
2014-06-15,0.17,0.17,2.37,4.8952641165755927e-05,3.03174
2014-06-16,0.13,0.13,2.48,5.414312617702448e-05,3.04794
2014-06-17,0.2,0.2,2.52,5.044444444444444e-05,3.04723
2014-06-18,0.2,0.2,2.5,5e-05,3.0168
2014-06-19,0.2,0.2,2.51,5.022222222222221e-05,3.01647
2014-06-20,0.11,0.11,2.52,5.303030303030303e-05,3.04126
2014-06-21,0.14,0.14,2.46,4.3946932006633486e-05,3.04126
2014-06-22,0.07,0.07,2.45,5.0774134790528245e-05,3.04126
2014-06-23,0.22,0.22,2.4,4.717813051146384e-05,3.05052
2014-06-24,0.1,0.1,2.43,5.162037037037037e-05,3.04486
2014-06-25,0.24,0.24,2.5,4.477611940298507e-05,3.0318
2014-06-26,0.2,0.2,2.5,5e-05,3.02941
2014-06-27,0.2,0.2,2.45,4.88888888888889e-05,3.03759
2014-06-28,0.14,0.14,2.45,4.373963515754561e-05,3.03759
2014-06-29,0.14,0.14,2.45,4.373963515754561e-05,3.03759
2014-06-30,0.12,0.12,2.45,5.413105413105413e-05,3.0339
2014-07-01,0.06,0.06,2.5,5.257116620752984e-05,3.03327
2014-07-02,0.2,0.2,2.5,5e-05,3.03109
2014-07-03,0.2,0.2,2.47,4.933333333333334e-05,3.0309
2014-07-04,0.2,0.2,2.46,4.911111111111111e-05,3.04197
2014-07-05,0.08,0.08,2.43,5.09641873278237e-05,3.04197
2014-07-06,0.1,0.1,2.23,4.699074074074074e-05,3.04197
2014-07-07,0.12,0.12,2.45,5.413105413105413e-05,3.04244
2014-07-08,0.2,0.2,2.45,4.88888888888889e-05,3.02653
2014-07-09,0.12,0.12,2.45,5.413105413105413e-05,3.0182
2014-07-10,0.12,0.12,2.45,5.413105413105413e-05,3.01915
2014-07-11,0.2,0.2,2.43,4.844444444444445e-05,3.03771
2014-07-12,0.08,0.08,2.24,4.660238751147843e-05,3.03771
2014-07-13,0.07,0.07,2.38,4.918032786885246e-05,3.03771
2014-07-14,0.22,0.22,2.42,4.761904761904762e-05,3.03185
2014-07-15,0.25,0.25,2.41,4.68066491688539e-05,3.03608
2014-07-16,0.13,0.13,2.4,4.90063233965673e-05,3.04552
2014-07-17,0.2,0.2,2.4,4.777777777777778e-05,3.05513
2014-07-18,0.2,0.2,2.4,4.777777777777778e-05,3.05375
2014-07-19,0.14,0.14,2.4,4.270315091210613e-05,3.05375
2014-07-20,0.07,0.07,2.4,4.9635701275045536e-05,3.05375
2014-07-21,0.22,0.22,2.4,4.717813051146384e-05,3.0592
2014-07-22,0.2,0.2,2.4,4.777777777777778e-05,3.06234
2014-07-23,0.2,0.2,2.4,4.777777777777778e-05,3.0654
2014-07-24,0.25,0.25,2.33,4.563492063492063e-05,3.06858
2014-07-25,0.2,0.2,2.3,4.5555555555555546e-05,3.07137
2014-07-26,0.13,0.13,2.18,3.863826232247286e-05,3.07137
2014-07-27,0.08,0.08,2.18,4.522497704315886e-05,3.07137
2014-07-28,0.2,0.2,2.3,4.5555555555555546e-05,3.08016
2014-07-29,0.2,0.2,2.33,4.622222222222223e-05,3.08348
2014-07-30,0.08,0.08,2.35,4.849726775956284e-05,3.0924
2014-07-31,0.2,0.2,2.36,4.688888888888888e-05,3.10001
2014-08-01,0.2,0.2,2.45,4.88888888888889e-05,3.10668
2014-08-02,0.08,0.08,2.37,4.9586776859504144e-05,3.10668
2014-08-03,0.08,0.08,2.37,4.9586776859504144e-05,3.10668
2014-08-04,0.08,0.08,2.4,5.027548209366392e-05,3.10532
2014-08-05,0.2,0.2,2.4,4.777777777777778e-05,3.10199
2014-08-06,0.2,0.2,2.4,4.777777777777778e-05,3.12908
2014-08-07,0.2,0.2,2.42,4.822222222222222e-05,3.1309
2014-08-08,0.2,0.2,2.45,4.88888888888889e-05,3.11982
2014-08-09,0.16,0.16,2.43,4.783950617283951e-05,3.11982
2014-08-10,0.13,0.13,2.43,4.385964912280701e-05,3.11982
2014-08-11,0.2,0.2,2.5,5e-05,3.12338
2014-08-12,0.13,0.13,2.38,5.178907721280602e-05,3.13354
2014-08-13,0.23,0.23,2.45,4.88888888888889e-05,3.12108
2014-08-14,0.2,0.2,2.45,4.88888888888889e-05,3.11296
2014-08-15,0.2,0.2,2.45,4.88888888888889e-05,3.11669
2014-08-16,0.13,0.13,2.45,4.427736006683376e-05,3.11669
2014-08-17,0.16,0.16,2.45,4.828042328042328e-05,3.11669
2014-08-18,0.22,0.22,2.45,4.828042328042328e-05,3.12575
2014-08-19,0.2,0.2,2.46,4.911111111111111e-05,3.13063
2014-08-20,0.2,0.2,2.46,4.911111111111111e-05,3.1401
2014-08-21,0.22,0.22,2.5,5.12646793134598e-05,3.14648
2014-08-22,0.13,0.13,2.43,4.968383017163505e-05,3.14561
2014-08-23,0.08,0.08,2.39,5.004591368227733e-05,3.14561
2014-08-24,0.15,0.15,2.39,5.004591368227733e-05,3.14561
2014-08-25,0.2,0.2,2.4,4.777777777777778e-05,3.16165
2014-08-26,0.22,0.22,2.39,4.755555555555556e-05,3.16346
2014-08-27,0.22,0.22,2.5,5e-05,3.17062
2014-08-28,0.2,0.2,2.4,4.777777777777778e-05,3.17475
2014-08-29,0.23,0.23,2.55,5.174731182795699e-05,3.18917
2014-08-30,0.13,0.13,2.43,4.385964912280701e-05,3.18917
2014-08-31,0.15,0.15,2.43,5.09641873278237e-05,3.18917
2014-09-01,0.06,0.06,2.5,5.257116620752984e-05,3.1976
2014-09-02,0.2,0.2,2.5,5e-05,3.20069
2014-09-03,0.22,0.22,2.5,5.12646793134598e-05,3.18102
2014-09-04,0.2,0.2,2.5,5e-05,3.18723
2014-09-05,0.22,0.22,2.5,5.12646793134598e-05,3.21459
2014-09-06,0.13,0.13,2.45,4.427736006683376e-05,3.21459
2014-09-07,0.13,0.13,2.45,4.427736006683376e-05,3.21459
2014-09-08,0.2,0.2,2.52,5.044444444444444e-05,3.22362
2014-09-09,0.22,0.22,2.56,5.2619692863595306e-05,3.24207
2014-09-10,0.2,0.2,2.54,5.088888888888888e-05,3.23994
2014-09-11,0.2,0.2,2.5,5e-05,3.23624
2014-09-12,0.2,0.2,2.53,5.066666666666666e-05,3.23387
2014-09-13,0.15,0.15,2.42,4.822222222222222e-05,3.23387
2014-09-14,0.13,0.13,2.42,4.365079365079364e-05,3.23387
2014-09-15,0.2,0.2,2.51,5.022222222222221e-05,3.2345
2014-09-16,0.2,0.2,2.5,5e-05,3.2199
2014-09-17,0.2,0.2,2.5,4.7008547008547e-05,3.21025
2014-09-18,0.2,0.2,2.5,5e-05,3.24277
2014-09-19,0.2,0.2,2.45,4.88888888888889e-05,3.24265
2014-09-20,0.08,0.08,2.45,4.950716845878136e-05,3.24265
2014-09-21,0.13,0.13,2.45,4.427736006683376e-05,3.24265
2014-09-22,0.2,0.2,2.45,4.88888888888889e-05,3.24822
2014-09-23,0.22,0.22,2.45,4.828042328042328e-05,3.23595
2014-09-24,0.22,0.22,2.45,5.013550135501356e-05,3.24282
2014-09-25,0.2,0.2,2.4,4.777777777777778e-05,3.2664
2014-09-26,0.17,0.17,2.31,4.88425925925926e-05,3.27338
2014-09-27,0.13,0.13,2.2,3.905597326649958e-05,3.27338
2014-09-28,0.15,0.15,2.2,4.568411386593205e-05,3.27338
2014-09-29,0.17,0.17,2.2,4.62962962962963e-05,3.28398
2014-09-30,0.22,0.22,2.15,4.336043360433604e-05,3.28491
2014-10-01,0.17,0.17,2.32,4.907407407407408e-05,3.29279
2014-10-02,0.17,0.17,2.3,4.861111111111112e-05,3.28798
2014-10-03,0.17,0.17,2.3,4.861111111111112e-05,3.2945
2014-10-04,0.08,0.08,2.2,4.390681003584231e-05,3.2945
2014-10-05,0.13,0.13,2.2,3.905597326649958e-05,3.2945
2014-10-06,0.2,0.2,2.35,4.666666666666667e-05,3.29597
2014-10-07,0.2,0.2,2.3,4.012345679012345e-05,3.29744
2014-10-08,0.17,0.17,2.25,4.745370370370372e-05,3.27119
2014-10-09,0.2,0.2,2.1,4.111111111111112e-05,3.26454
2014-10-10,0.2,0.2,2.05,4e-05,3.28794
2014-10-11,0.13,0.13,1.95,3.3834586466165414e-05,3.28794
2014-10-12,0.13,0.13,1.95,3.3834586466165414e-05,3.28794
2014-10-13,0.17,0.17,2.01,4.189814814814815e-05,3.28069
2014-10-14,0.2,0.2,2.0,3.888888888888889e-05,3.29145
2014-10-15,0.23,0.23,1.99,3.467000835421887e-05,3.2634
2014-10-16,0.17,0.17,2.0,4.1666666666666665e-05,3.2849
2014-10-17,0.15,0.15,2.05,4e-05,3.29377
2014-10-18,0.08,0.08,1.82,3.539426523297492e-05,3.29377
2014-10-19,0.15,0.15,1.93,3.948576675849402e-05,3.29377
2014-10-20,0.15,0.15,2.02,3.933333333333333e-05,3.2961
2014-10-21,0.15,0.15,2.05,4e-05,3.28934
2014-10-22,0.17,0.17,2.0,4.1666666666666665e-05,3.31287
2014-10-23,0.15,0.15,2.0,3.888888888888889e-05,3.33445
2014-10-24,0.15,0.15,1.95,3.7777777777777785e-05,3.31264
2014-10-25,0.08,0.08,1.75,3.382616487455197e-05,3.31264
2014-10-26,0.07,0.07,1.9,3.8251366120218585e-05,3.31264
2014-10-27,0.15,0.15,1.72,3.2666666666666657e-05,3.3145
2014-10-28,0.13,0.13,1.95,3.884372177055104e-05,3.3067
2014-10-29,0.17,0.17,2.0,4.109274563820019e-05,3.30474
2014-10-30,0.2,0.2,1.77,3.377777777777778e-05,3.33043
2014-10-31,0.17,0.17,1.9,3.935185185185185e-05,3.33794
2014-11-01,0.17,0.17,1.75,3.237095363079615e-05,3.33794
2014-11-02,0.15,0.15,1.73,3.489439853076217e-05,3.33794
2014-11-03,0.2,0.2,1.75,3.535353535353536e-05,3.3674
2014-11-04,0.13,0.13,1.76,3.455284552845528e-05,3.35941
2014-11-05,0.2,0.2,1.75,3.333333333333334e-05,3.3646
2014-11-06,0.2,0.2,1.72,3.2666666666666657e-05,3.36634
2014-11-07,0.17,0.17,1.8,3.703703703703704e-05,3.38415
2014-11-08,0.09,0.09,1.83,3.71900826446281e-05,3.38415
2014-11-09,0.15,0.15,1.87,3.810835629017448e-05,3.38415
2014-11-10,0.17,0.17,1.98,4.1203703703703705e-05,3.37151
2014-11-11,0.17,0.17,2.0,4.1666666666666665e-05,3.37462
2014-11-12,0.2,0.2,2.0,3.888888888888889e-05,3.37259
2014-11-13,0.17,0.17,2.0,4.1666666666666665e-05,3.38184
2014-11-14,0.17,0.17,1.95,4.050925925925927e-05,3.35955
2014-11-15,0.13,0.13,1.82,3.590785907859079e-05,3.35955
2014-11-16,0.07,0.07,1.89,3.802367941712204e-05,3.35955
2014-11-17,0.13,0.13,1.93,3.839205058717253e-05,3.36727
2014-11-18,0.13,0.13,1.95,3.884372177055104e-05,3.35827
2014-11-19,0.13,0.13,1.99,3.9747064137308045e-05,3.34489
2014-11-20,0.17,0.17,1.95,4.050925925925927e-05,3.3486
2014-11-21,0.13,0.13,1.9,3.77145438121048e-05,3.35135
2014-11-22,0.07,0.07,1.77,3.798670465337132e-05,3.35135
2014-11-23,0.06,0.06,1.76,3.558310376492194e-05,3.35135
2014-11-24,0.13,0.13,1.9,4.048964218455744e-05,3.36875
2014-11-25,0.13,0.13,1.93,4.119585687382298e-05,3.34188
2014-11-26,0.17,0.17,1.95,4.050925925925927e-05,3.33387
2014-11-27,0.2,0.2,1.95,3.7777777777777785e-05,3.33717
2014-11-28,0.17,0.17,1.95,4.050925925925927e-05,3.34589
2014-11-29,0.08,0.08,1.82,3.4888888888888895e-05,3.34589
2014-11-30,0.07,0.07,1.81,3.8936372269705616e-05,3.34589
2014-12-01,0.13,0.13,1.61,3.3662900188323924e-05,3.3385
2014-12-02,0.16,0.16,1.9,3.615520282186948e-05,3.34131
2014-12-03,0.13,0.13,1.93,4.119585687382298e-05,3.3585
2014-12-04,0.2,0.2,1.8,3.444444444444444e-05,3.3373
2014-12-05,0.07,0.07,1.96,4.563492063492063e-05,3.34195
2014-12-06,0.08,0.08,1.73,3.648775894538607e-05,3.34195
2014-12-07,0.15,0.15,1.76,3.558310376492194e-05,3.34195
2014-12-08,0.17,0.17,1.93,4.004629629629629e-05,3.36888
2014-12-09,0.13,0.13,1.98,4.2372881355932206e-05,3.3411
2014-12-10,0.27,0.27,2.03,3.365774533657744e-05,3.34075
2014-12-11,0.2,0.2,2.05,4e-05,3.34061
2014-12-12,0.13,0.13,1.95,4.166666666666667e-05,3.34646
2014-12-13,0.08,0.08,1.82,3.860640301318269e-05,3.34646
2014-12-14,0.15,0.15,1.79,3.627180899908173e-05,3.34646
2014-12-15,0.17,0.17,1.81,3.726851851851852e-05,3.3514
2014-12-16,0.2,0.2,2.0,3.888888888888889e-05,3.34566
2014-12-17,0.13,0.13,2.0,4.284369114877591e-05,3.37175
2014-12-18,0.2,0.2,2.0,3.888888888888889e-05,3.42253
2014-12-19,0.13,0.13,2.0,4.284369114877591e-05,3.45419
2014-12-20,0.08,0.08,1.9,4.048964218455744e-05,3.45419
2014-12-21,0.15,0.15,1.9,3.879706152433425e-05,3.45419
2014-12-22,0.2,0.2,2.05,4e-05,3.4681
2014-12-23,0.2,0.2,1.81,3.466666666666667e-05,3.4806
2014-12-24,0.13,0.13,1.8,3.813559322033898e-05,3.52203
2014-12-25,0.08,0.08,1.78,3.500451671183379e-05,3.52203
2014-12-26,0.12,0.12,1.78,3.657407407407408e-05,3.54402
